Locality	PopulationDensity	Taxes	Income	Longitude	Latitude
4621	1197	55255256.91	265550646.1	5.6978166	50.6302993
4623	1197	55255256.91	265550646.1	5.6811009	50.6028765
4624	1197	55255256.91	265550646.1	5.6655488	50.6068155
4630	638	63723586.09	282182729.9	5.7147473	50.6087645
4631	638	63723586.09	282182729.9	5.7060994	50.6418082
4632	638	63723586.09	282182729.9	5.7262388	50.6508837
4633	638	63723586.09	282182729.9	5.7370469	50.6460841
4650	314	71507955.21	308095973.1	5.8342711	50.6319367
4651	314	71507955.21	308095973.1	5.8194813	50.6482697
4652	314	71507955.21	308095973.1	5.7726472	50.6037018
4653	314	71507955.21	308095973.1	5.7594413	50.6614055
4654	314	71507955.21	308095973.1	5.8048204	50.669117
4670	517	58634615.25	244939706.7	5.7252372	50.6727185
4671	517	58634615.25	244939706.7	5.6969122	50.6682189
4672	517	58634615.25	244939706.7	5.700802	50.6958409
4680	713	86847188.64	409368892.7	5.6186068	50.7087526
4681	713	86847188.64	409368892.7	5.6808711	50.710544
4682	713	86847188.64	409368892.7	5.6295554	50.7316969
4683	713	86847188.64	409368892.7	5.6527071	50.697932
4684	713	86847188.64	409368892.7	5.6667674	50.7339784
4690	236	32468751.32	151656799.1	5.6094772	50.7583596
4700	209	65669898.31	327333425.7	6.031452	50.6306134
4701	209	65669898.31	327333425.7	6.0458005	50.6461317
4710	211	15976035.56	95215658.84	6.0073447	50.6804233
4711	211	15976035.56	95215658.84	6.0469422	50.6750768
4720	629	19163161.14	166301557.8	6.013341	50.7154957
4721	629	19163161.14	166301557.8	6.0240702	50.7199902
4728	629	19163161.14	166301557.8	6.0316891	50.7091279
4730	153	19970435.5	193871070.9	6.0708402	50.7080172
4731	153	19970435.5	193871070.9	6.081697	50.6935863
4750	58	14189750.41	86948661.77	6.2053573	50.4267259
4760	37	12771776.88	84442581.47	6.257827	50.4075533
4761	37	12771776.88	84442581.47	6.3009381	50.4344078
4770	45	12722793.97	86026237.56	6.1705559	50.3543055
4771	45	12722793.97	86026237.56	6.218691	50.3631661
4780	68	23747795.04	162406879.1	6.0431296	50.3349273
4782	68	23747795.04	162406879.1	6.2642498	50.2888095
4783	68	23747795.04	162406879.1	6.1651484	50.2389236
4784	68	23747795.04	162406879.1	6.0680547	50.2591318
4790	36	5310258.209	62172298.16	6.121679358	50.17478087
4791	36	5310258.209	62172298.16	6.0743425	50.2190586
4800	1690	148131823.7	759024257.8	5.843182	50.582172
4801	1690	148131823.7	759024257.8	5.8952801	50.593109
4802	1690	148131823.7	759024257.8	5.867539	50.57804
4820	1092	31647834.07	182196649.4	5.854735	50.611374
4821	1092	31647834.07	182196649.4	5.8901888	50.4386821
4830	229	19724807.64	93895610.81	5.9402987	50.6122761
4831	229	19724807.64	93895610.81	5.9212234	50.623535
4834	229	19724807.64	93895610.81	5.9562188	50.6086202
4837	52	16625385.94	75818399.01	5.9715011	50.6311898
4840	423	34528422.38	165265653.2	5.9723396	50.6627086
4841	423	34528422.38	165265653.2	5.9318018	50.6768234
4845	82	38404184.21	161135709.3	5.9647526	50.5592528
4850	203	26237557.74	160178678.9	5.9620321	50.7075126
4851	203	26237557.74	160178678.9	5.9967631	50.7463908
4852	203	26237557.74	160178678.9	5.9207511	50.723243
4860	373	32497966.68	153388987.5	5.7910525	50.5747936
4861	373	32497966.68	153388987.5	5.7906072	50.5921673
4870	258	20622730.06	81116399.8	5.7002354	50.583997
4877	258	20622730.06	81116399.8	5.7479948	50.5901199
4880	226	16679486.83	75224058.11	5.8585553	50.7041498
4890	195	24227432.1	101660754	5.883668	50.6589677
4900	246	35853962.52	172891137.1	5.8626233	50.4920838
4910	144	51910387.19	220893780.8	5.7905664	50.4894593
4920	161	44226268.46	203088892.7	5.6742167	50.4734827
4950	78	21552920.69	115011713.3	6.1407071	50.4054037
4960	129	40254305.43	204099019.4	6.0391879	50.4415348
4970	85	23521675.06	114281659.3	5.952833	50.4531568
4980	37	8069933.343	40676672.29	5.8378154	50.3388474
4983	37	8069933.343	40676672.29	5.826789	50.3579736
4987	29	12584522.82	55065968.01	5.7299282	50.3819564
4990	39	11497920.93	57544524.01	5.8353999	50.3012606
5000	649	457993972.2	1913775828	4.9219558	50.4687313
5001	649	457993972.2	1913775828	4.822295852	50.46923485
5002	649	457993972.2	1913775828	4.835126618	50.48141855
5003	649	457993972.2	1913775828	4.846958713	50.4948666
5004	649	457993972.2	1913775828	4.891664451	50.47887385
5010	649	457993972.2	1913775828	4.891664451	50.47887385
5012	649	457993972.2	1913775828	4.891664451	50.47887385
5020	649	457993972.2	1913775828	4.903511212	50.49862565
5021	649	457993972.2	1913775828	4.929190352	50.49239555
5022	649	457993972.2	1913775828	4.912729384	50.5171876
5024	649	457993972.2	1913775828	4.957828727	50.5113799
5030	275	120838820	472688905.8	4.7481633	50.5329777
5031	275	120838820	472688905.8	4.760959338	50.57820735
5032	275	120838820	472688905.8	4.691994607	50.52340745
5060	835	86732337.84	429425532.1	4.6388177	50.4273479
5070	165	38198297.15	169252927.5	4.6513189	50.4048557
5080	176	48398219.42	181328352.1	4.827956079	50.5157255
5081	176	48398219.42	181328352.1	4.778702219	50.51440005
5100	649	457993972.2	1913775828	4.904300428	50.4110871
5101	649	457993972.2	1913775828	4.909451533	50.4474046
5140	234	35342531.46	146407570.4	4.6119938	50.5018413
5150	207	34880341.52	143636352.2	4.758878	50.4348064
5170	245	55353773.2	223511564.7	4.820627	50.365529
5190	410	68349958.02	311005284.9	4.6382422	50.4983123
5300	327	88735471.36	416770857	5.1043923	50.4900943
5310	163	73954572.93	297975450.7	4.8359955	50.5988682
5330	93	33300193.07	130163469.1	5.0233625	50.3704203
5332	93	33300193.07	130163469.1	4.9581149	50.3468626
5333	93	33300193.07	130163469.1	5.0294375	50.3896858
5334	93	33300193.07	130163469.1	5.0704373	50.3730757
5336	93	33300193.07	130163469.1	4.9845433	50.378301
5340	115	32822070.18	130383592.5	5.0191438	50.4272928
5350	92	18467949.69	81984818.01	5.171436	50.4135772
5351	92	18467949.69	81984818.01	5.1491871	50.4405961
5352	92	18467949.69	81984818.01	5.1491871	50.4405961
5353	92	18467949.69	81984818.01	5.2217845	50.440101
5354	92	18467949.69	81984818.01	5.1821601	50.4432621
5360	98	28735115.23	122870577.6	5.1594475	50.3408694
5361	98	28735115.23	122870577.6	5.1923275	50.3176664
5362	98	28735115.23	122870577.6	5.1751963	50.3334777
5363	98	28735115.23	122870577.6	5.1212547	50.3253905
5364	98	28735115.23	122870577.6	5.1237159	50.3579006
5370	52	17875932.73	82876363.93	5.2607234	50.3291239
5372	52	17875932.73	82876363.93	5.333856	50.3619241
5374	52	17875932.73	82876363.93	5.3125869	50.3533462
5376	52	17875932.73	82876363.93	5.24941	50.365689
5377	64	17572316.95	85871447.08	5.338213	50.288759
5380	125	36469481.76	144063755.7	5.0360917	50.5580545
5500	133	42133569.95	205778304.2	4.907923	50.23791
5501	133	42133569.95	205778304.2	4.9715412	50.2814293
5502	133	42133569.95	205778304.2	4.9882689	50.2798224
5503	133	42133569.95	205778304.2	4.982409	50.260159
5504	133	42133569.95	205778304.2	4.9897127	50.2471757
5520	49	10954086.58	51725833.34	4.7604034	50.2395304
5521	49	10954086.58	51725833.34	4.7806526	50.2500754
5522	49	10954086.58	51725833.34	4.793357	50.2782156
5523	49	10954086.58	51725833.34	4.8454743	50.274944
5524	49	10954086.58	51725833.34	4.8158102	50.2452911
5530	160	39072501.7	162858008.8	4.97325	50.3173377
5537	108	24479521.09	115085251.8	4.8796936	50.310778
5540	109	13858343.19	83534151.18	4.822554187	50.1973562
5541	109	13858343.19	83534151.18	4.8294854	50.2150767
5542	109	13858343.19	83534151.18	4.8352693	50.192216
5543	109	13858343.19	83534151.18	4.831747	50.161698
5544	109	13858343.19	83534151.18	4.7942801	50.16421
5550	24	6461612.787	38446685.22	4.9726784	49.8421207
5555	32	8607989.735	48020462.18	5.0267634	49.8994469
5560	42	15433144.18	75714114.83	5.0899109	50.1666464
5561	42	15433144.18	75714114.83	5.0058339	50.2312617
5562	42	15433144.18	75714114.83	5.0484175	50.2117661
5563	42	15433144.18	75714114.83	5.0372408	50.1613066
5564	42	15433144.18	75714114.83	5.061512	50.1593381
5570	54	26283349.48	135033961.9	4.9468551	50.1262206
5571	54	26283349.48	135033961.9	4.9767431	50.1487792
5572	54	26283349.48	135033961.9	5.0408552	50.1314538
5573	54	26283349.48	135033961.9	5.003949	50.1176141
5574	54	26283349.48	135033961.9	5.008842	50.099609
5575	31	12726645.45	68691026.82	4.855026	50.0250695
5576	54	26283349.48	135033961.9	5.000634	50.0604028
5580	76	39491181.99	193321949.6	5.153085776	50.11195305
5589	76	39491181.99	193321949.6	5.153085776	50.11195305
5590	116	57728069.8	266487352	5.0458772	50.2668644
5600	61	28410936.79	141718703.2	4.5703749	50.1050216
5620	85	37818123.26	178606185	4.6792792	50.2519501
5621	85	37818123.26	178606185	4.5607099	50.2949873
5630	60	15489068.73	75786256.9	4.4125932	50.1687764
5640	116	49245912.93	217905929.8	4.6073303	50.3346461
5641	116	49245912.93	217905929.8	4.7055271	50.3080016
5644	116	49245912.93	217905929.8	4.7197934	50.2975439
5646	116	49245912.93	217905929.8	4.6590441	50.2828212
5650	149	72663857.45	317816281.8	4.3528279	50.2472813
5651	149	72663857.45	317816281.8	4.4012206	50.2892396
5660	67	36598653.83	197855166.2	4.4090395	50.0672297
5670	47	14912948.76	83012666.99	4.59145	50.091356
5680	35	7997088.135	43366751.55	4.7458219	50.1357152
6000	1985	464265531.7	2625408378	4.449165	50.41571025
6001	1985	464265531.7	2625408378	4.4442531	50.3977245
6010	1985	464265531.7	2625408378	4.468631	50.391219
6020	1985	464265531.7	2625408378	4.4322464	50.4186181
6030	1985	464265531.7	2625408378	4.361194615	50.41684425
6031	1985	464265531.7	2625408378	4.382402	50.4170168
6032	1985	464265531.7	2625408378	4.4046365	50.3902046
6040	1985	464265531.7	2625408378	4.436023275	50.44466065
6041	1985	464265531.7	2625408378	4.4301757	50.4653846
6042	1985	464265531.7	2625408378	4.4489421	50.431853
6043	1985	464265531.7	2625408378	4.481573078	50.45615655
6044	1985	464265531.7	2625408378	4.390775827	50.4415002
6060	1985	464265531.7	2625408378	4.485649013	50.4269705
6061	1985	464265531.7	2625408378	4.472923486	50.4109216
6075	385	68915730.23	345725369.5	4.472923486	50.4109216
6099	385	68915730.23	345725369.5	4.472923486	50.4109216
6110	666	50402141.85	202088977.2	4.360231481	50.36907205
6111	666	50402141.85	202088977.2	4.3496404	50.377822
612	5949	449947939.5	2131778502	4.3496404	50.377822
6120	302	71110784.87	277872088.2	4.3868963	50.2974701
6140	632	50408337.19	258572101.5	4.323963793	50.41122466
6141	632	50408337.19	258572101.5	4.3198191	50.4383794
6142	632	50408337.19	258572101.5	4.3307851	50.3974398
6150	745	33100555.14	175992437	4.2696102	50.4079969
6180	704	88244311.62	451191408.2	4.3763406	50.4601576
6181	704	88244311.62	451191408.2	4.3287132	50.4875628
6182	704	88244311.62	451191408.2	4.350827	50.450999
6183	704	88244311.62	451191408.2	4.3317415	50.4665295
6200	1302	83116903.28	479578872.1	4.5151961	50.390213
6210	223	44045340.18	177575679.6	4.4501525	50.5376477
6211	223	44045340.18	177575679.6	4.4782006	50.50462075
6220	385	68915730.23	345725369.5	4.544654533	50.47194905
6221	385	68915730.23	345725369.5	4.531923804	50.5111679
6222	385	68915730.23	345725369.5	4.561356496	50.53007005
6223	385	68915730.23	345725369.5	4.52731102	50.52262195
6224	385	68915730.23	345725369.5	4.581627406	50.47584335
6230	315	73531592.33	308664786.5	4.371309718	50.53893345
6238	315	73531592.33	308664786.5	4.424383094	50.5152429
6240	1099	19777100.41	129643632.7	4.553041	50.4273228
6250	490	33046025.59	163195698.2	4.5870152	50.4111232
6280	270	61783672.08	248459889	4.5323568	50.3588065
6440	47	10455176.5	56418297.08	4.3767743	50.2262753
6441	47	10455176.5	56418297.08	4.3512321	50.2118893
6460	49	26788203.1	140649038.5	4.238617	50.069276
6461	49	26788203.1	140649038.5	4.3329805	50.0648008
6462	49	26788203.1	140649038.5	4.363579	50.061113
6463	49	26788203.1	140649038.5	4.3790041	50.0642146
6464	49	26788203.1	140649038.5	4.3755329	50.0298544
6470	66	14704860.88	73289529.31	4.1714631	50.200517
6500	76	23291463.36	110278660.2	4.2859259	50.2206905
6511	76	23291463.36	110278660.2	4.2980462	50.2766332
6530	194	60847801.89	262040766.8	4.244767	50.3041589
6531	194	60847801.89	262040766.8	4.3079897	50.320724
6532	194	60847801.89	262040766.8	4.2837674	50.3081977
6533	194	60847801.89	262040766.8	4.2591396	50.3250862
6534	194	60847801.89	262040766.8	4.3515595	50.3332279
6536	194	60847801.89	262040766.8	4.3119991	50.2854167
6540	185	23958537.97	102006616.4	4.2654874	50.3460194
6542	185	23958537.97	102006616.4	4.209803	50.3352549
6543	185	23958537.97	102006616.4	4.2155807	50.3512087
6560	225	26500827.54	140856830.6	4.1520931	50.2631919
6567	137	13212189.03	64174881.82	4.2137302	50.3208131
6590	61	12174240.9	70079189.13	4.1649981	50.0286317
6591	61	12174240.9	70079189.13	4.2096331	50.052122
6592	61	12174240.9	70079189.13	4.224118	50.036452
6593	61	12174240.9	70079189.13	4.1802891	49.9755399
6594	61	12174240.9	70079189.13	4.156972	50.015365
6596	61	12174240.9	70079189.13	4.2520681	49.96543
6600	98	31587902.17	244999424.3	5.7153203	50.0009951
6630	69	2394576.376	29485591.81	5.7376366	49.8313323
6637	33	4087160.171	38291736.78	5.665031	49.8509306
6640	46	11551807.59	86537626.78	5.6866728	49.9437838
6660	32	12782487.78	80754090.88	5.7886928	50.1323761
6661	32	12782487.78	80754090.88	5.7909538	50.5341607
6662	32	12782487.78	80754090.88	5.837773	50.1081487
6663	32	12782487.78	80754090.88	5.7384527	50.098929
6666	32	12782487.78	80754090.88	5.7156009	50.1661182
6670	33	10298116.02	75829199.18	5.9549305	50.1907895
6671	33	10298116.02	75829199.18	5.9182421	50.2244199
6672	33	10298116.02	75829199.18	5.9972692	50.220365
6673	33	10298116.02	75829199.18	5.8646609	50.1806741
6674	33	10298116.02	75829199.18	5.8288862	50.1876021
6680	28	6022805.047	38037272.8	5.5272931	50.0292955
6681	28	6022805.047	38037272.8	5.5136455	50.052317
6686	41	7514848.279	53762367.25	5.6038758	50.0333519
6687	41	7514848.279	53762367.25	5.6675577	50.0842908
6688	41	7514848.279	53762367.25	5.6892466	50.0535428
6690	56	21174500.57	118511048	5.8082072	50.2390245
6692	56	21174500.57	118511048	5.9672766	50.3074461
6698	56	21174500.57	118511048	5.9072517	50.3262753
6700	263	57281818.89	586341258.4	5.811919	49.6827625
6704	263	57281818.89	586341258.4	5.853381	49.7193575
6706	263	57281818.89	586341258.4	5.8675666	49.6499559
6717	82	9459540.862	120010213.2	5.7872217	49.7514982
6720	84	16248451.23	155784484.7	5.593251433	49.73558035
6721	84	16248451.23	155784484.7	5.620414	49.772082
6723	84	16248451.23	155784484.7	5.6225107	49.7228424
6724	84	16248451.23	155784484.7	5.5843337	49.7189016
6730	56	9269273.567	69383680.06	5.4979103	49.6649541
6740	76	12188060.48	113405724.1	5.5982415	49.6729527
6741	76	12188060.48	113405724.1	5.6698138	49.6701655
6742	76	12188060.48	113405724.1	5.6551334	49.6535106
6743	76	12188060.48	113405724.1	5.5942184	49.6478969
6747	103	6430427.937	66327886.97	5.6983633	49.6255848
6750	132	7134427.012	76473388.19	5.705881	49.5580794
6760	119	27601550	185606264.7	5.6272894	49.5680419
6761	119	27601550	185606264.7	5.5704642	49.5581925
6762	119	27601550	185606264.7	5.5284511	49.5577562
6767	76	4950932.358	33151544.89	5.4979579	49.5553011
6769	51	7156662.197	45059433.37	5.4287902	49.6184295
6780	162	10852699.03	165044537	5.8350151	49.6351714
6781	162	10852699.03	165044537	5.848409	49.6081105
6782	162	10852699.03	165044537	5.7608307	49.6153377
6790	387	18635618.79	263513777.4	5.804352	49.5675296
6791	387	18635618.79	263513777.4	5.8317661	49.5642065
6792	387	18635618.79	263513777.4	5.7422467	49.5590364
6800	67	34072093.55	183072755.3	5.3877654	49.9760182
6810	47	12789377.85	83437430.26	5.3394252	49.738581
6811	47	12789377.85	83437430.26	5.4263273	49.7031011
6812	47	12789377.85	83437430.26	5.4005563	49.7626877
6813	47	12789377.85	83437430.26	5.4579753	49.7071328
6820	39	14127919.69	87118356.08	5.3100518	49.6993182
6821	39	14127919.69	87118356.08	5.318262	49.7170106
6823	39	14127919.69	87118356.08	5.331466	49.6185771
6824	39	14127919.69	87118356.08	5.2621817	49.7076905
6830	36	14527550.81	81970716.09	5.0672528	49.7949836
6831	36	14527550.81	81970716.09	5.412251	50.6175774
6832	36	14527550.81	81970716.09	5.0738804	49.8254037
6833	36	14527550.81	81970716.09	5.0573896	49.8314004
6834	36	14527550.81	81970716.09	6.0129575	50.3912772
6836	36	14527550.81	81970716.09	5.1418578	49.7973741
6838	36	14527550.81	81970716.09	5.0065337	49.7976297
6840	72	18648578.35	119923112.8	5.3717959	49.8576034
6850	50	14489231.59	79910833.22	5.0830529	49.8947611
6851	50	14489231.59	79910833.22	5.1220764	49.8710591
6852	50	14489231.59	79910833.22	5.1805775	49.9651106
6853	50	14489231.59	79910833.22	5.1601932	49.9185629
6856	50	14489231.59	79910833.22	5.1607144	49.8662058
6860	34	10051645.98	85699047.21	5.4625426	49.8029977
6870	51	17118963.17	89534587.39	5.3166577	50.0323986
6880	65	23809567.2	132163002.4	5.1823728	49.8157173
6887	30	4320676.073	25228001.03	5.2377736	49.7815364
6890	38	16234430.31	83177577.02	5.2215609	49.9499043
6900	147	57751293.88	276283335.5	5.2931158	50.2232964
6920	46	9316842.881	47570987.12	5.0702515	50.0685885
6921	46	9316842.881	47570987.12	5.1559991	50.0786533
6922	46	9316842.881	47570987.12	5.1374206	50.0754135
6924	46	9316842.881	47570987.12	5.092143	50.0762474
6927	45	8161083.125	39755779.39	5.261162	50.0885262
6929	25	3772676.632	20869066.73	5.1184644	50.0217646
6940	73	33993403.16	174787418	5.456248	50.3524116
6941	73	33993403.16	174787418	5.4142387	50.4176261
6950	51	17573104.05	86999761.81	5.3475606	50.173788
6951	51	17573104.05	86999761.81	5.4154822	50.1665822
6952	51	17573104.05	86999761.81	5.3828952	50.1549918
6953	51	17573104.05	86999761.81	5.3142288	50.1441815
6960	31	11449761.68	56386993.73	5.6230297	50.234199
6970	31	8326887.608	45344008.49	5.5242133	50.091248
6971	31	8326887.608	45344008.49	5.5034047	50.1077503
6972	31	8326887.608	45344008.49	5.5507905	50.1137831
6980	28	11147108.8	63937756.2	5.5532565	50.170322
6982	28	11147108.8	63937756.2	5.6394828	50.209256
6983	28	11147108.8	63937756.2	5.6138065	50.1249111
6984	28	11147108.8	63937756.2	5.5783344	50.1506704
6986	28	11147108.8	63937756.2	5.5020384	50.1717133
6987	39	7464381.084	38728443.45	5.5230608	50.245425
6990	100	16315363.49	81311587.43	5.4221284	50.2943293
6997	42	10036796.81	50597702.92	5.5571509	50.2655197
7000	653	317077415.4	1446530680	3.951958	50.4549568
7010	653	317077415.4	1446530680	3.951958	50.4549568
7011	653	317077415.4	1446530680	3.903746	50.4760502
7012	653	317077415.4	1446530680	3.8878381	50.4367571
7020	653	317077415.4	1446530680	3.962763	50.4901522
7021	653	317077415.4	1446530680	4.0453329	50.4643434
7022	653	317077415.4	1446530680	4.0177899	50.4076446
7024	653	317077415.4	1446530680	3.9438349	50.4193042
7030	653	317077415.4	1446530680	4.012574	50.4366253
7031	653	317077415.4	1446530680	4.0389071	50.4312421
7032	653	317077415.4	1446530680	3.9868957	50.4254505
7033	653	317077415.4	1446530680	3.9206652	50.436171
7034	653	317077415.4	1446530680	4.0062232	50.4760289
7040	125	33362837.34	143286672.9	3.9570563	50.4020009
7041	125	33362837.34	143286672.9	4.0293435	50.3795142
7050	187	51293361.59	193867886.4	3.884409	50.53309
7060	261	104127318.3	451625435.7	4.0413076	50.6093445
7061	261	104127318.3	451625435.7	4.0031319	50.5130195
7062	261	104127318.3	451625435.7	4.1011662	50.5536883
7063	261	104127318.3	451625435.7	3.9979808	50.5921606
7070	201	36136319.64	151027423.1	4.0622054	50.4971875
7080	831	60917476.98	316660785.4	3.8883703	50.3906692
7090	276	89498487.73	379195100	4.1425138	50.6123481
7100	1258	211780143.4	1123144218	4.1883094	50.454942
7110	1258	211780143.4	1123144218	4.081995	50.4588091
7120	109	28692451.33	128134492.7	4.0758701	50.3609408
7130	550	99745491.22	509659366.2	4.1685575	50.4165125
7131	550	99745491.22	509659366.2	4.150981	50.4137808
7133	550	99745491.22	509659366.2	4.2055425	50.3897538
7134	550	99745491.22	509659366.2	4.2093685	50.4049792
7140	941	55533970.07	286344709.2	4.2523562	50.4509843
7141	941	55533970.07	286344709.2	4.2542126	50.443039
7160	815	41591913.18	216426965.6	4.2804202	50.4713265
7170	1241	62281664.64	329009528	4.254013	50.4843145
7180	182	50065719.37	204548690.3	4.266460924	50.52505545
7181	182	50065719.37	204548690.3	4.28751482	50.5640405
7190	332	40791276.99	182838186.7	4.1752492	50.5696129
7191	332	40791276.99	182838186.7	4.1785518	50.5703563
7300	1010	46865353.35	270047911	3.7960902	50.4331253
7301	1010	46865353.35	270047911	3.8276077	50.4337613
7320	271	36398033.85	181266258.7	3.6504677	50.475502
7321	271	36398033.85	181266258.7	3.6611754	50.5011724
7322	271	36398033.85	181266258.7	3.7107354	50.4611322
7330	336	80738843.22	378346520.1	3.82147814	50.4483595
7331	336	80738843.22	378346520.1	3.8327577	50.4814352
7332	336	80738843.22	378346520.1	3.7918519	50.5304672
7333	336	80738843.22	378346520.1	3.8081735	50.4673149
7334	336	80738843.22	378346520.1	3.7650049	50.4823864
7340	1509	43417732.7	262322100.6	3.8513958	50.4056635
7350	258	19853573.95	100767293.6	3.7661218	50.4311514
7370	493	44947919.96	240743341.6	3.8051335	50.3729779
7380	320	17650864.36	95266000.06	3.6957835	50.387884
7382	320	17650864.36	95266000.06	3.7177788	50.3830135
7387	117	19469220.52	87871385.51	3.6954509	50.366983
7390	1691	42989705.2	251390576	3.8636971	50.4421804
7500	318	237338185.8	1136160464	3.3668477	50.5822217
7501	318	237338185.8	1136160464	3.3492864	50.6049549
7502	318	237338185.8	1136160464	3.3038112	50.5743852
7503	318	237338185.8	1136160464	3.3569842	50.6195489
7504	318	237338185.8	1136160464	3.3287795	50.57792
7506	318	237338185.8	1136160464	3.350025	50.573981
7510	318	237338185.8	1136160464	3.350025	50.573981
7511	318	237338185.8	1136160464	3.350025	50.573981
7512	318	237338185.8	1136160464	3.350025	50.573981
7513	318	237338185.8	1136160464	3.350025	50.573981
7520	318	237338185.8	1136160464	3.335337	50.651295
7521	318	237338185.8	1136160464	3.4212542	50.5885516
7522	318	237338185.8	1136160464	3.3035015	50.6249665
7530	318	237338185.8	1136160464	3.4834445	50.5924891
7531	318	237338185.8	1136160464	3.4655917	50.6156953
7532	318	237338185.8	1136160464	3.5028761	50.6217774
7533	318	237338185.8	1136160464	3.5102508	50.6349458
7534	318	237338185.8	1136160464	3.5430623	50.5875423
7536	318	237338185.8	1136160464	3.426172	50.589889
7538	318	237338185.8	1136160464	3.5017888	50.5683976
7540	318	237338185.8	1136160464	3.3809106	50.6379097
7542	318	237338185.8	1136160464	3.4000171	50.6554352
7543	318	237338185.8	1136160464	3.445164	50.6530409
7548	318	237338185.8	1136160464	3.4267528	50.6096187
7600	284	49872115.74	254063851.5	3.5908864	50.5097897
7601	284	49872115.74	254063851.5	3.5870901	50.529165
7602	284	49872115.74	254063851.5	3.59458	50.5426384
7603	284	49872115.74	254063851.5	3.607483	50.4976184
7604	284	49872115.74	254063851.5	3.552247	50.561586
7608	284	49872115.74	254063851.5	3.533035	50.508665
7610	223	16333958.13	82977760.66	3.3039251	50.5557678
7611	223	16333958.13	82977760.66	3.3010202	50.5298416
7618	223	16333958.13	82977760.66	3.3416855	50.5502028
7620	174	25951749.5	126289341.1	3.4155171	50.5131151
7621	174	25951749.5	126289341.1	3.388096329	50.520291
7622	174	25951749.5	126289341.1	3.441858763	50.52296155
7623	174	25951749.5	126289341.1	3.381563203	50.50665205
7624	174	25951749.5	126289341.1	3.354190039	50.5170287
7640	243	22396240.93	116729499.3	3.4513116	50.565911
7641	243	22396240.93	116729499.3	3.426992	50.557403
7642	243	22396240.93	116729499.3	3.4371661	50.578325
7643	243	22396240.93	116729499.3	3.473373	50.567887
7700	1477	144797876.1	824752621.3	3.2344942	50.7386186
7711	1477	144797876.1	824752621.3	3.3037301	50.7273981
7712	1477	144797876.1	824752621.3	3.2342044	50.7227127
7730	335	28776451.47	163609102.8	3.3176015	50.6689214
7740	180	18422292.34	91240110.68	3.3407492	50.685616
7742	180	18422292.34	91240110.68	3.3623581	50.7008798
7743	180	18422292.34	91240110.68	3.347779	50.665077
7750	143	13436932.77	62014774.93	3.5066795	50.743719
7760	85	19120502.82	91260532.17	3.4571664	50.7125435
7780	300	39702354.3	255072436.2	2.998666	50.768736
7781	300	39702354.3	255072436.2	2.9640553	50.7868243
7782	300	39702354.3	255072436.2	2.8803139	50.7262204
7783	300	39702354.3	255072436.2	2.88999	50.7060943
7784	300	39702354.3	255072436.2	2.9625206	50.7588153
7800	235	115268307.2	502474026.6	3.79267935	50.6395045
7801	235	115268307.2	502474026.6	3.7536768	50.6201619
7802	235	115268307.2	502474026.6	3.7516336	50.5947224
7803	235	115268307.2	502474026.6	3.7677307	50.6477056
7804	235	115268307.2	502474026.6	3.7584252	50.6788509
7810	235	115268307.2	502474026.6	3.8060162	50.615068
7811	235	115268307.2	502474026.6	3.8148309	50.6103517
7812	235	115268307.2	502474026.6	3.67998	50.6397485
7822	235	115268307.2	502474026.6	3.875818	50.6566864
7823	235	115268307.2	502474026.6	3.8878195	50.637673
7830	124	40207306.11	159965388.7	3.9360497	50.6724203
7850	124	40207306.11	159965388.7	4.0406912	50.6927553
7860	258	62436510.82	297980244	3.8301131	50.7123036
7861	258	62436510.82	297980244	3.819132	50.6861533
7862	258	62436510.82	297980244	3.780225	50.7208405
7863	258	62436510.82	297980244	3.8094385	50.7283427
7864	258	62436510.82	297980244	3.8522036	50.7307336
7866	258	62436510.82	297980244	3.8856306	50.6953023
7870	93	17317638.6	74156754.52	3.8537045	50.5701441
7880	148	13959831.36	60754366.7	3.7378707	50.7371675
7890	132	22983270.11	103457337	3.6802062	50.7338701
7900	191	48018154.22	225711402.5	3.6322713	50.6220544
7901	191	48018154.22	225711402.5	3.6085857	50.6179826
7903	191	48018154.22	225711402.5	3.6857513	50.5878005
7904	191	48018154.22	225711402.5	3.575887	50.582865
7906	191	48018154.22	225711402.5	3.5748349	50.6060715
7910	108	42713105.12	197671668.9	3.5617225	50.6817661
7911	108	42713105.12	197671668.9	3.6551307	50.6648633
7912	108	42713105.12	197671668.9	3.5666	50.712579
7940	135	12765693.1	58007483.85	3.8546563	50.5954253
7941	135	12765693.1	58007483.85	3.8410951	50.6102428
7942	135	12765693.1	58007483.85	3.8507081	50.6044689
7943	135	12765693.1	58007483.85	3.8910777	50.6068018
7950	151	25382689.83	113477065.4	3.810128	50.587693
7951	151	25382689.83	113477065.4	3.7748043	50.581313
7970	229	46928110.1	222259655.1	3.7361279	50.5479197
7971	229	46928110.1	222259655.1	3.6472042	50.5252131
7972	229	46928110.1	222259655.1	3.6769173	50.573932
7973	229	46928110.1	222259655.1	3.6966742	50.5044413
8000	850	534224868.1	2260481804	3.2073611	51.2147083
8020	303	104962889.5	439312016.2	3.261234955	51.10996785
8200	850	534224868.1	2260481804	3.175005415	51.18830895
8210	387	97288979.31	416371126.6	3.1955523	51.1557488
8211	387	97288979.31	416371126.6	3.091326555	51.1180002
8300	528	191782071.2	806121702.9	3.323373861	51.34942965
